CODE_GAME;CODE_EVENT;CODE_PLAYER;VALUE
8;9;261;1;
8;10;261;4;
8;11;261;1;
8;1;262;8;
8;2;262;2;
8;3;262;6;
8;4;262;5;
8;5;262;3;
8;6;262;5;
8;7;262;8;
8;8;262;4;
8;9;262;7;
8;10;262;5;
8;11;262;1;
8;1;263;2;
8;2;263;6;
8;3;263;1;
8;4;263;4;
8;5;263;6;
8;6;263;9;
8;7;263;7;
8;8;263;8;
8;9;263;2;
8;10;263;4;
8;11;263;4;
8;1;264;2;
8;2;264;6;
8;3;264;8;
8;4;264;9;
8;5;264;5;
8;6;264;7;
8;7;264;2;
8;8;264;6;
8;9;264;8;
8;10;264;2;
8;11;264;9;
8;1;265;6;
8;2;265;9;
8;3;265;2;
8;4;265;2;
8;5;265;4;
8;6;265;7;
8;7;265;7;
8;8;265;4;
8;9;265;4;
8;10;265;8;
8;11;265;4;
8;1;266;9;
8;2;266;4;
8;3;266;7;
8;4;266;9;
8;5;266;5;
8;6;266;5;
8;7;266;1;
8;8;266;9;
8;9;266;3;
8;10;266;3;
8;11;266;5;
8;1;267;1;
8;2;267;5;
8;3;267;1;
8;4;267;6;
8;5;267;3;
8;6;267;8;
8;7;267;9;
8;8;267;8;
8;9;267;6;
8;10;267;7;
8;11;267;8;
8;1;268;6;
8;2;268;2;
8;3;268;2;
8;4;268;3;
8;5;268;5;
8;6;268;3;
8;7;268;1;
8;8;268;1;
8;9;268;6;
8;10;268;5;
8;11;268;8;
8;1;269;2;
8;2;269;9;
8;3;269;7;
8;4;269;9;
8;5;269;4;
8;6;269;9;
8;7;269;7;
8;8;269;3;
8;9;269;8;
8;10;269;5;
8;11;269;5;
8;1;270;2;
8;2;270;3;
8;3;270;4;
8;4;270;9;
8;5;270;1;
8;6;270;2;
8;7;270;2;
8;8;270;9;
8;9;270;2;
8;10;270;5;
8;11;270;9;
8;1;271;4;
8;2;271;9;
8;3;271;1;
8;4;271;2;
8;5;271;1;
8;6;271;9;
8;7;271;8;
8;8;271;2;
8;9;271;6;
8;10;271;7;
8;11;271;1;
8;1;272;1;
8;2;272;8;
8;3;272;2;
8;4;272;5;
8;5;272;2;
8;6;272;5;
8;7;272;9;
8;8;272;7;
8;9;272;7;
8;10;272;7;
8;11;272;5;
8;1;273;4;
8;2;273;4;
8;3;273;7;
8;4;273;7;
8;5;273;7;
8;6;273;7;
8;7;273;5;
8;8;273;1;
8;9;273;7;
8;10;273;4;
8;11;273;3;
8;1;274;6;
8;2;274;2;
8;3;274;4;
8;4;274;7;
8;5;274;8;
8;6;274;4;
8;7;274;4;
8;8;274;3;
8;9;274;8;
8;10;274;8;
8;11;274;3;
8;1;275;5;
8;2;275;2;
8;3;275;8;
8;4;275;6;
8;5;275;3;
8;6;275;3;
8;7;275;5;
8;8;275;1;
8;9;275;7;
8;10;275;8;
8;11;275;7;
8;1;276;8;
8;2;276;2;
8;3;276;3;
8;4;276;8;
8;5;276;5;
8;6;276;7;
8;7;276;2;
8;8;276;1;
8;9;276;2;
8;10;276;3;
8;11;276;5;
8;1;277;3;
8;2;277;1;
8;3;277;6;
8;4;277;7;
8;5;277;6;
8;6;277;6;
8;7;277;3;
8;8;277;5;
8;9;277;2;
8;10;277;7;
8;11;277;8;
8;1;278;3;
8;2;278;3;
8;3;278;4;
8;4;278;8;
8;5;278;1;
8;6;278;3;
8;7;278;8;
8;8;278;4;
8;9;278;8;
8;10;278;3;
8;11;278;4;
8;1;279;8;
8;2;279;4;
8;3;279;8;
8;4;279;8;
8;5;279;8;
8;6;279;9;
8;7;279;9;
8;8;279;3;
8;9;279;7;
8;10;279;9;
8;11;279;4;
8;1;280;7;
8;2;280;1;
8;3;280;6;
8;4;280;5;
8;5;280;5;
8;6;280;8;
8;7;280;1;
8;8;280;5;
8;9;280;6;
8;10;280;7;
8;11;280;8;
9;1;1;4;
9;2;1;7;
9;3;1;9;
9;4;1;6;
9;5;1;5;
9;6;1;3;
9;7;1;9;
9;8;1;9;
9;9;1;9;
9;10;1;9;
9;11;1;5;
9;1;2;3;
9;2;2;1;
9;3;2;6;
9;4;2;6;
9;5;2;8;
9;6;2;6;
9;7;2;9;
9;8;2;7;
9;9;2;2;
9;10;2;4;
9;11;2;7;
9;1;3;7;
9;2;3;4;
9;3;3;7;
9;4;3;2;
9;5;3;1;
9;6;3;8;
9;7;3;5;
9;8;3;1;
9;9;3;8;
9;10;3;5;
9;11;3;2;
9;1;4;8;
9;2;4;6;
9;3;4;1;
9;4;4;7;
9;5;4;2;
9;6;4;7;
9;7;4;9;
9;8;4;7;
9;9;4;8;
9;10;4;6;
9;11;4;8;
9;1;5;7;
9;2;5;8;
9;3;5;1;
9;4;5;4;
9;5;5;5;
9;6;5;5;
9;7;5;3;
9;8;5;8;
9;9;5;4;
9;10;5;5;
9;11;5;6;
9;1;6;6;
9;2;6;7;
9;3;6;9;
9;4;6;9;
9;5;6;8;
9;6;6;4;
9;7;6;4;
9;8;6;9;
9;9;6;3;
9;10;6;3;
9;11;6;1;
9;1;7;2;
9;2;7;7;
9;3;7;7;
9;4;7;5;
9;5;7;8;
9;6;7;6;
9;7;7;1;
9;8;7;4;
9;9;7;4;
9;10;7;3;
9;11;7;4;
9;1;8;5;
9;2;8;7;
9;3;8;4;
9;4;8;1;
9;5;8;7;
9;6;8;7;
9;7;8;6;
9;8;8;8;
9;9;8;8;
9;10;8;1;
9;11;8;5;
9;1;9;8;
9;2;9;9;
9;3;9;5;
9;4;9;7;
9;5;9;2;
9;6;9;9;
9;7;9;2;
9;8;9;9;
9;9;9;2;
9;10;9;6;
9;11;9;4;
9;1;10;7;
9;2;10;6;
9;3;10;6;
9;4;10;9;
9;5;10;4;
9;6;10;6;
9;7;10;7;
9;8;10;2;
9;9;10;4;
9;10;10;7;
9;11;10;4;
9;1;11;7;
9;2;11;1;
9;3;11;3;
9;4;11;3;
9;5;11;4;
9;6;11;2;
9;7;11;6;
9;8;11;5;
9;9;11;1;
9;10;11;9;
9;11;11;4;
9;1;12;2;
9;2;12;8;
9;3;12;5;
9;4;12;9;
9;5;12;3;
9;6;12;5;
9;7;12;2;
9;8;12;2;
9;9;12;1;
9;10;12;5;
9;11;12;7;
9;1;13;3;
9;2;13;1;
9;3;13;2;
9;4;13;2;
9;5;13;3;
9;6;13;6;
9;7;13;6;
9;8;13;7;
9;9;13;2;
9;10;13;7;
9;11;13;2;
9;1;14;6;
9;2;14;8;
9;3;14;2;
9;4;14;2;
9;5;14;2;
9;6;14;4;
9;7;14;7;
9;8;14;9;
9;9;14;2;
9;10;14;9;
9;11;14;1;
9;1;15;6;
9;2;15;7;
9;3;15;9;
9;4;15;1;
9;5;15;9;
9;6;15;7;
9;7;15;6;
9;8;15;3;
9;9;15;1;
9;10;15;6;
9;11;15;8;
9;1;16;2;
9;2;16;4;
9;3;16;3;
9;4;16;2;
9;5;16;5;
9;6;16;9;
9;7;16;3;
9;8;16;6;
9;9;16;9;
9;10;16;5;
9;11;16;2;
9;1;17;6;
9;2;17;6;
9;3;17;3;
9;4;17;9;
9;5;17;1;
9;6;17;2;
9;7;17;3;
9;8;17;6;
9;9;17;9;
9;10;17;7;
9;11;17;7;
9;1;18;1;
9;2;18;8;
9;3;18;2;
9;4;18;6;
9;5;18;8;
9;6;18;5;
9;7;18;1;
9;8;18;5;
9;9;18;2;
9;10;18;6;
9;11;18;3;
9;1;19;4;
9;2;19;2;
9;3;19;2;
9;4;19;5;
9;5;19;2;
9;6;19;6;
9;7;19;6;
9;8;19;4;
9;9;19;4;
9;10;19;3;
9;11;19;8;
9;1;20;6;
9;2;20;1;
9;3;20;2;
9;4;20;6;
9;5;20;8;
9;6;20;5;
9;7;20;9;
9;8;20;3;
9;9;20;2;
9;10;20;7;
9;11;20;7;
10;1;21;2;
10;2;21;1;
10;3;21;7;
10;4;21;8;
10;5;21;7;
10;6;21;8;
10;7;21;4;
10;8;21;8;
10;9;21;6;
10;10;21;1;
10;11;21;7;
10;1;22;4;
10;2;22;2;
10;3;22;1;
10;4;22;3;
10;5;22;7;
10;6;22;7;
10;7;22;2;
10;8;22;1;
10;9;22;2;
10;10;22;9;
10;11;22;9;
10;1;23;2;
10;2;23;1;
10;3;23;9;
10;4;23;2;
10;5;23;9;
10;6;23;8;
10;7;23;6;
10;8;23;1;
10;9;23;1;
10;10;23;4;
10;11;23;1;
10;1;24;4;
10;2;24;1;
10;3;24;8;
10;4;24;6;
10;5;24;5;
10;6;24;5;
10;7;24;7;
10;8;24;4;
10;9;24;3;
10;10;24;6;
10;11;24;9;
10;1;25;3;
10;2;25;6;
10;3;25;4;
10;4;25;7;
10;5;25;7;
10;6;25;1;
10;7;25;3;
10;8;25;8;
10;9;25;5;
10;10;25;6;
10;11;25;2;
10;1;26;9;
10;2;26;9;
10;3;26;1;
10;4;26;1;
10;5;26;5;
10;6;26;5;
10;7;26;1;
10;8;26;8;
10;9;26;1;
10;10;26;6;
10;11;26;4;
10;1;27;1;
10;2;27;5;
10;3;27;5;
10;4;27;5;
10;5;27;2;
10;6;27;9;
10;7;27;5;
10;8;27;1;
10;9;27;3;
10;10;27;8;
10;11;27;8;
10;1;28;7;
10;2;28;2;
10;3;28;2;
10;4;28;8;
10;5;28;1;
10;6;28;9;
10;7;28;6;
10;8;28;3;
10;9;28;5;
10;10;28;6;
10;11;28;6;
10;1;29;7;
10;2;29;9;
10;3;29;7;
10;4;29;3;
10;5;29;1;
10;6;29;2;
10;7;29;8;
10;8;29;6;
10;9;29;4;
10;10;29;7;
10;11;29;2;
10;1;30;2;
10;2;30;6;
10;3;30;1;
10;4;30;9;
10;5;30;6;
10;6;30;2;
10;7;30;3;
10;8;30;8;
10;9;30;8;
10;10;30;7;
10;11;30;3;
10;1;31;4;
10;2;31;5;
10;3;31;4;
10;4;31;6;
10;5;31;3;
10;6;31;6;
10;7;31;9;
10;8;31;1;
10;9;31;1;
10;10;31;3;
10;11;31;9;
10;1;32;2;
10;2;32;6;
10;3;32;1;
10;4;32;8;
10;5;32;9;
10;6;32;2;
10;7;32;2;
10;8;32;1;
10;9;32;3;
10;10;32;6;
10;11;32;2;
10;1;33;1;
10;2;33;7;
10;3;33;9;
10;4;33;7;
10;5;33;5;
10;6;33;2;
10;7;33;5;
10;8;33;2;
10;9;33;3;
10;10;33;9;
10;11;33;2;
10;1;34;2;
10;2;34;2;
10;3;34;1;
10;4;34;6;
10;5;34;5;
10;6;34;9;
10;7;34;7;
10;8;34;3;
10;9;34;3;
10;10;34;8;
10;11;34;1;
10;1;35;6;
10;2;35;3;
10;3;35;6;
10;4;35;5;
10;5;35;5;
10;6;35;5;
10;7;35;2;
10;8;35;5;
10;9;35;4;
10;10;35;7;
10;11;35;2;
10;1;36;7;
10;2;36;6;
10;3;36;4;
10;4;36;6;
10;5;36;1;
10;6;36;2;
10;7;36;3;
10;8;36;4;
10;9;36;2;
10;10;36;6;
10;11;36;1;
10;1;37;2;
10;2;37;2;
10;3;37;2;
10;4;37;3;
10;5;37;7;
10;6;37;8;
10;7;37;1;
10;8;37;7;
10;9;37;1;
10;10;37;5;
10;11;37;2;
10;1;38;1;
10;2;38;8;
10;3;38;1;
10;4;38;3;
10;5;38;6;
10;6;38;7;
10;7;38;6;
10;8;38;4;
10;9;38;2;
10;10;38;3;
10;11;38;6;
10;1;39;4;
10;2;39;3;
10;3;39;8;
10;4;39;5;
10;5;39;8;
10;6;39;2;
10;7;39;1;
10;8;39;8;
10;9;39;1;
10;10;39;1;
10;11;39;9;
10;1;40;2;
10;2;40;4;
10;3;40;8;
10;4;40;9;
10;5;40;3;
10;6;40;1;
10;7;40;4;
10;8;40;5;
10;9;40;6;
10;10;40;9;
10;11;40;7;
11;1;41;4;
11;2;41;7;
11;3;41;3;
11;4;41;9;
11;5;41;2;
11;6;41;8;
11;7;41;8;
11;8;41;6;
11;9;41;6;
11;10;41;4;
11;11;41;3;
11;1;42;5;
11;2;42;4;
11;3;42;1;
11;4;42;8;
11;5;42;8;
11;6;42;4;
11;7;42;1;
11;8;42;8;
11;9;42;4;
11;10;42;1;
11;11;42;2;
11;1;43;1;
11;2;43;3;
11;3;43;3;
11;4;43;9;
11;5;43;2;
11;6;43;4;
11;7;43;6;
11;8;43;5;
11;9;43;5;
11;10;43;8;
11;11;43;5;
11;1;44;1;
11;2;44;7;
11;3;44;1;
11;4;44;4;
11;5;44;4;
11;6;44;8;
11;7;44;9;
11;8;44;3;
11;9;44;1;
11;10;44;5;
11;11;44;4;
11;1;45;4;
11;2;45;8;
11;3;45;6;
11;4;45;7;
11;5;45;4;
11;6;45;5;
11;7;45;2;
11;8;45;1;
11;9;45;2;
11;10;45;6;
11;11;45;1;
11;1;46;4;
11;2;46;6;
11;3;46;1;
11;4;46;7;
11;5;46;9;
11;6;46;6;
11;7;46;3;
11;8;46;5;
11;9;46;5;
11;10;46;7;
11;11;46;9;
11;1;47;7;
11;2;47;2;
11;3;47;2;
11;4;47;1;
11;5;47;2;
11;6;47;5;
11;7;47;4;
11;8;47;9;
11;9;47;9;
11;10;47;5;
11;11;47;2;
11;1;48;5;
11;2;48;2;
11;3;48;7;
11;4;48;6;
11;5;48;4;
11;6;48;5;
11;7;48;9;
11;8;48;6;
11;9;48;6;
11;10;48;9;
11;11;48;7;
11;1;49;6;
11;2;49;2;
11;3;49;6;
11;4;49;6;
11;5;49;5;
11;6;49;1;
11;7;49;3;
11;8;49;5;
11;9;49;9;
11;10;49;1;
11;11;49;1;
11;1;50;1;
11;2;50;9;
11;3;50;2;
11;4;50;2;
11;5;50;6;
11;6;50;6;
11;7;50;6;
11;8;50;4;
11;9;50;6;
11;10;50;7;
11;11;50;9;
11;1;51;7;
11;2;51;8;
11;3;51;9;
11;4;51;9;
11;5;51;8;
11;6;51;4;
11;7;51;2;
11;8;51;9;
11;9;51;5;
11;10;51;7;
11;11;51;1;
11;1;52;2;
11;2;52;3;
11;3;52;5;
11;4;52;2;
11;5;52;9;
11;6;52;2;
11;7;52;3;
11;8;52;7;
11;9;52;3;
11;10;52;3;
11;11;52;3;
11;1;53;3;
11;2;53;4;
11;3;53;4;
11;4;53;5;
11;5;53;6;
11;6;53;3;
11;7;53;1;
11;8;53;6;
11;9;53;6;
11;10;53;1;
11;11;53;6;
11;1;54;3;
11;2;54;3;
11;3;54;7;
11;4;54;8;
11;5;54;1;
11;6;54;6;
11;7;54;8;
11;8;54;7;
11;9;54;2;
11;10;54;7;
11;11;54;6;
11;1;55;1;
11;2;55;5;
11;3;55;1;
11;4;55;4;
11;5;55;2;
11;6;55;3;
11;7;55;8;
11;8;55;1;
11;9;55;2;
11;10;55;1;
11;11;55;5;
11;1;56;3;
11;2;56;5;
11;3;56;3;
11;4;56;3;
11;5;56;9;
11;6;56;9;
11;7;56;2;
11;8;56;7;
11;9;56;5;
11;10;56;2;
11;11;56;8;
11;1;57;6;
11;2;57;2;
11;3;57;3;
11;4;57;7;
11;5;57;1;
11;6;57;3;
11;7;57;4;
11;8;57;7;
11;9;57;2;
11;10;57;4;
11;11;57;6;
11;1;58;8;
11;2;58;8;
11;3;58;3;
11;4;58;2;
11;5;58;5;
11;6;58;2;
11;7;58;1;
11;8;58;9;
11;9;58;9;
11;10;58;1;
11;11;58;6;
11;1;59;3;
11;2;59;1;
11;3;59;3;
11;4;59;4;
11;5;59;9;
11;6;59;4;
11;7;59;1;
11;8;59;9;
11;9;59;7;
11;10;59;4;
11;11;59;3;
11;1;60;3;
11;2;60;5;
11;3;60;1;
11;4;60;7;
11;5;60;6;
11;6;60;7;
11;7;60;9;
11;8;60;6;
11;9;60;2;
11;10;60;2;
11;11;60;2;
12;1;61;7;
12;2;61;4;
12;3;61;1;
12;4;61;4;
12;5;61;7;
12;6;61;4;
12;7;61;8;
12;8;61;7;
12;9;61;3;
12;10;61;7;
12;11;61;2;
12;1;62;4;
12;2;62;3;
12;3;62;5;
12;4;62;5;
12;5;62;5;
12;6;62;2;
12;7;62;7;
12;8;62;8;
12;9;62;8;
12;10;62;1;
12;11;62;4;
12;1;63;3;
12;2;63;1;
12;3;63;8;
12;4;63;1;
12;5;63;6;
12;6;63;9;
12;7;63;8;
12;8;63;3;
12;9;63;4;
12;10;63;6;
12;11;63;9;
12;1;64;4;
12;2;64;8;
12;3;64;5;
12;4;64;2;
12;5;64;7;
12;6;64;7;
12;7;64;7;
12;8;64;8;
12;9;64;7;
12;10;64;6;
12;11;64;7;
12;1;65;3;
12;2;65;9;
12;3;65;5;
12;4;65;1;
12;5;65;3;
12;6;65;8;
12;7;65;9;
12;8;65;9;
12;9;65;8;
12;10;65;7;
12;11;65;5;
12;1;66;4;
12;2;66;5;
12;3;66;3;
12;4;66;8;
12;5;66;3;
12;6;66;8;
12;7;66;9;
12;8;66;2;
12;9;66;3;
12;10;66;8;
12;11;66;9;
12;1;67;2;
12;2;67;4;
12;3;67;6;
12;4;67;6;
12;5;67;2;
12;6;67;2;
12;7;67;5;
12;8;67;8;
12;9;67;4;
12;10;67;7;
12;11;67;2;
12;1;68;4;
12;2;68;1;
12;3;68;4;
12;4;68;4;
12;5;68;8;
12;6;68;8;
12;7;68;3;
12;8;68;2;
12;9;68;5;
12;10;68;6;
12;11;68;1;
12;1;69;6;
12;2;69;9;
12;3;69;9;
12;4;69;5;
12;5;69;2;
12;6;69;1;
12;7;69;8;
12;8;69;9;
12;9;69;8;
12;10;69;5;
12;11;69;7;
12;1;70;5;
12;2;70;6;
12;3;70;7;
12;4;70;5;
12;5;70;7;
12;6;70;2;
12;7;70;1;
12;8;70;2;
12;9;70;4;
12;10;70;6;
12;11;70;8;
12;1;71;7;
12;2;71;9;
12;3;71;2;
12;4;71;4;
12;5;71;5;
12;6;71;3;
12;7;71;4;
12;8;71;6;
12;9;71;9;
12;10;71;3;
12;11;71;6;
12;1;72;9;
12;2;72;7;
12;3;72;9;
12;4;72;2;
12;5;72;3;
12;6;72;5;
12;7;72;3;
12;8;72;3;
12;9;72;4;
12;10;72;5;
12;11;72;1;
12;1;73;5;
12;2;73;8;
12;3;73;6;
12;4;73;1;
12;5;73;1;
12;6;73;1;
12;7;73;4;
12;8;73;5;
12;9;73;3;
12;10;73;7;
12;11;73;8;
12;1;74;9;
12;2;74;8;
12;3;74;2;
12;4;74;4;
12;5;74;7;
12;6;74;7;
12;7;74;8;
12;8;74;1;
12;9;74;2;
12;10;74;8;
12;11;74;5;
12;1;75;4;
12;2;75;5;
12;3;75;2;
12;4;75;8;
12;5;75;7;
12;6;75;2;
12;7;75;1;
12;8;75;6;
12;9;75;7;
12;10;75;9;
12;11;75;4;
12;1;76;7;
12;2;76;6;
12;3;76;6;
12;4;76;2;
12;5;76;8;
12;6;76;5;
12;7;76;7;
12;8;76;5;
12;9;76;7;
12;10;76;3;
12;11;76;2;
12;1;77;9;
12;2;77;6;
12;3;77;8;
12;4;77;9;
12;5;77;5;
12;6;77;4;
12;7;77;3;
12;8;77;4;
12;9;77;1;
12;10;77;7;
12;11;77;2;
12;1;78;5;
12;2;78;6;
12;3;78;8;
12;4;78;5;
12;5;78;1;
12;6;78;8;
12;7;78;3;
12;8;78;6;
12;9;78;2;
12;10;78;7;
12;11;78;5;
12;1;79;1;
12;2;79;9;
12;3;79;6;
12;4;79;3;
12;5;79;1;
12;6;79;1;
12;7;79;4;
12;8;79;6;
12;9;79;5;
12;10;79;6;
12;11;79;9;
12;1;80;7;
12;2;80;8;
12;3;80;8;
12;4;80;4;
12;5;80;5;
12;6;80;1;
12;7;80;4;
12;8;80;1;
12;9;80;2;
12;10;80;8;
12;11;80;1;
13;1;401;1;
13;2;401;7;
13;3;401;1;
13;4;401;3;
13;5;401;7;
13;6;401;5;
13;7;401;3;
13;8;401;5;
13;9;401;3;
13;10;401;4;
13;11;401;9;
13;1;402;4;
13;2;402;7;
13;3;402;7;
13;4;402;7;
13;5;402;5;
13;6;402;8;
13;7;402;2;
13;8;402;1;
13;9;402;4;
13;10;402;7;
13;11;402;1;
13;1;403;8;
13;2;403;4;
13;3;403;7;
13;4;403;3;
13;5;403;5;
13;6;403;1;
13;7;403;4;
13;8;403;8;
13;9;403;4;
13;10;403;9;
13;11;403;6;
13;1;404;9;
13;2;404;7;
13;3;404;1;
13;4;404;7;
13;5;404;5;
13;6;404;5;
13;7;404;4;
13;8;404;2;
13;9;404;9;
13;10;404;7;
13;11;404;3;
13;1;405;1;
13;2;405;4;
13;3;405;7;
13;4;405;9;
13;5;405;2;
13;6;405;6;
13;7;405;9;
13;8;405;9;
13;9;405;2;
13;10;405;7;
13;11;405;4;
13;1;406;4;
13;2;406;8;
13;3;406;2;
13;4;406;7;
13;5;406;6;
13;6;406;7;
13;7;406;5;
13;8;406;2;
13;9;406;3;
13;10;406;2;
13;11;406;4;
13;1;407;2;
13;2;407;5;
13;3;407;8;
13;4;407;2;
13;5;407;6;
13;6;407;5;
13;7;407;2;
13;8;407;9;
13;9;407;5;
13;10;407;3;
13;11;407;8;
13;1;408;9;
13;2;408;3;
13;3;408;6;
13;4;408;1;
13;5;408;6;
13;6;408;3;
13;7;408;5;
13;8;408;8;
13;9;408;8;
13;10;408;5;
13;11;408;3;
13;1;409;9;
13;2;409;1;
13;3;409;2;
13;4;409;7;
13;5;409;2;
13;6;409;5;
13;7;409;7;
13;8;409;2;
13;9;409;4;
13;10;409;4;
13;11;409;9;
13;1;410;4;
13;2;410;4;
13;3;410;4;
13;4;410;6;
13;5;410;1;
13;6;410;9;
13;7;410;8;
13;8;410;1;
13;9;410;6;
13;10;410;2;
13;11;410;5;
13;1;411;5;
13;2;411;5;
13;3;411;6;
13;4;411;2;
13;5;411;7;
13;6;411;8;
13;7;411;6;
13;8;411;9;
13;9;411;3;
13;10;411;5;
13;11;411;4;
13;1;412;3;
13;2;412;2;
13;3;412;4;
13;4;412;6;
13;5;412;9;
13;6;412;4;
13;7;412;8;
13;8;412;7;
13;9;412;7;
13;10;412;5;
13;11;412;7;
13;1;413;3;
13;2;413;2;
13;3;413;7;
13;4;413;7;
13;5;413;5;
13;6;413;8;
13;7;413;2;
13;8;413;5;
13;9;413;8;
13;10;413;6;
13;11;413;8;
13;1;414;9;
13;2;414;7;
13;3;414;3;
13;4;414;2;
13;5;414;1;
13;6;414;5;
13;7;414;9;
13;8;414;2;
13;9;414;3;
13;10;414;3;
13;11;414;9;
13;1;415;5;
13;2;415;9;
13;3;415;5;
13;4;415;2;
13;5;415;8;
13;6;415;2;
13;7;415;5;
13;8;415;8;
13;9;415;3;
13;10;415;7;
13;11;415;1;
13;1;416;2;
13;2;416;9;
13;3;416;7;
13;4;416;3;
13;5;416;9;
13;6;416;7;
13;7;416;4;
13;8;416;1;
13;9;416;4;
13;10;416;7;
13;11;416;8;
13;1;417;2;
13;2;417;9;
13;3;417;7;
13;4;417;5;
13;5;417;4;
13;6;417;7;
13;7;417;9;
13;8;417;8;
13;9;417;7;
13;10;417;5;
13;11;417;7;
13;1;418;3;
13;2;418;4;
13;3;418;2;
13;4;418;6;
13;5;418;4;
13;6;418;1;
13;7;418;6;
13;8;418;6;
13;9;418;5;
13;10;418;4;
13;11;418;6;
13;1;419;3;
13;2;419;6;
13;3;419;2;
13;4;419;2;
13;5;419;1;
13;6;419;3;
13;7;419;2;
13;8;419;3;
13;9;419;2;
13;10;419;3;
13;11;419;1;
13;1;420;1;
13;2;420;1;
13;3;420;9;
13;4;420;3;
13;5;420;5;
13;6;420;1;
13;7;420;8;
13;8;420;8;
13;9;420;2;
13;10;420;7;
13;11;420;8;
14;1;421;4;
14;2;421;9;
14;3;421;7;
14;4;421;2;
14;5;421;5;
14;6;421;4;
14;7;421;4;
14;8;421;9;
14;9;421;4;
14;10;421;3;
14;11;421;2;
14;1;422;8;
14;2;422;6;
14;3;422;5;
14;4;422;6;
14;5;422;1;
14;6;422;5;
14;7;422;5;
14;8;422;4;
14;9;422;9;
14;10;422;6;
14;11;422;8;
14;1;423;8;
14;2;423;9;
14;3;423;7;
14;4;423;2;
14;5;423;9;
14;6;423;6;
14;7;423;7;
14;8;423;3;
14;9;423;1;
14;10;423;4;
14;11;423;3;
14;1;424;6;
14;2;424;7;
14;3;424;2;
14;4;424;9;
14;5;424;4;
14;6;424;4;
14;7;424;7;
14;8;424;6;
14;9;424;7;
14;10;424;6;
14;11;424;6;
14;1;425;1;
14;2;425;1;
14;3;425;2;
14;4;425;4;
14;5;425;3;
14;6;425;8;
14;7;425;9;
14;8;425;2;
14;9;425;5;
14;10;425;8;
14;11;425;1;
14;1;426;1;
14;2;426;2;
14;3;426;3;
14;4;426;6;
14;5;426;9;
14;6;426;3;
14;7;426;5;
14;8;426;7;
14;9;426;2;
14;10;426;6;
14;11;426;7;
14;1;427;5;
14;2;427;9;
14;3;427;1;
14;4;427;8;
14;5;427;6;
14;6;427;9;
14;7;427;3;
14;8;427;5;
14;9;427;8;
14;10;427;9;
14;11;427;3;
14;1;428;2;
14;2;428;9;
14;3;428;2;
14;4;428;7;
14;5;428;2;
14;6;428;9;
14;7;428;3;
14;8;428;3;
14;9;428;1;
14;10;428;9;
14;11;428;9;
14;1;429;6;
14;2;429;4;
14;3;429;9;
14;4;429;6;
14;5;429;4;
14;6;429;6;
14;7;429;2;
14;8;429;6;
14;9;429;9;
14;10;429;8;
14;11;429;1;
14;1;430;3;
14;2;430;6;
14;3;430;5;
14;4;430;3;
14;5;430;8;
14;6;430;8;
14;7;430;2;
14;8;430;4;
14;9;430;5;
14;10;430;9;
14;11;430;4;
14;1;431;7;
14;2;431;6;
14;3;431;6;
14;4;431;9;
14;5;431;7;
14;6;431;7;
14;7;431;8;
14;8;431;3;
14;9;431;4;
14;10;431;8;
14;11;431;5;
14;1;432;7;
14;2;432;1;
14;3;432;5;
14;4;432;7;
14;5;432;4;
14;6;432;9;
14;7;432;6;
14;8;432;7;
14;9;432;7;
14;10;432;3;
14;11;432;3;
14;1;433;4;
14;2;433;2;
14;3;433;7;
14;4;433;5;
14;5;433;4;
14;6;433;3;
14;7;433;7;
14;8;433;6;
14;9;433;7;
14;10;433;6;
14;11;433;4;
14;1;434;9;
14;2;434;5;
14;3;434;9;
14;4;434;1;
14;5;434;7;
14;6;434;4;
14;7;434;8;
14;8;434;8;
14;9;434;4;
14;10;434;1;
14;11;434;5;
14;1;435;6;
14;2;435;3;
14;3;435;6;
14;4;435;2;
14;5;435;1;
14;6;435;4;
14;7;435;4;
14;8;435;3;
14;9;435;6;
14;10;435;1;
14;11;435;6;
14;1;436;9;
14;2;436;4;
14;3;436;2;
14;4;436;5;
14;5;436;4;
14;6;436;4;
14;7;436;5;
14;8;436;3;
14;9;436;2;
14;10;436;1;
14;11;436;1;
14;1;437;4;
14;2;437;2;
14;3;437;8;
14;4;437;6;
14;5;437;4;
14;6;437;1;
14;7;437;2;
14;8;437;8;
14;9;437;6;
14;10;437;3;
14;11;437;9;
14;1;438;5;
14;2;438;1;
14;3;438;6;
14;4;438;5;
14;5;438;3;
14;6;438;3;
14;7;438;6;
14;8;438;5;
14;9;438;5;
14;10;438;7;
14;11;438;7;
14;1;439;6;
14;2;439;9;
14;3;439;1;
14;4;439;7;
14;5;439;3;
14;6;439;3;
14;7;439;3;
14;8;439;7;
14;9;439;7;
14;10;439;6;
14;11;439;1;
14;1;440;6;
14;2;440;4;
14;3;440;2;
14;4;440;5;
14;5;440;2;
14;6;440;7;
14;7;440;4;
14;8;440;3;
14;9;440;5;
14;10;440;5;
14;11;440;6;
15;1;441;1;
15;2;441;4;
15;3;441;7;
15;4;441;9;
15;5;441;4;
15;6;441;4;
15;7;441;4;
15;8;441;6;
15;9;441;9;
15;10;441;9;
15;11;441;5;
15;1;442;1;
15;2;442;4;
15;3;442;6;
15;4;442;2;
15;5;442;5;
15;6;442;7;
15;7;442;1;
15;8;442;5;
15;9;442;3;
